experiment;asymptotic;rewritten real time;rewritten user time;rewritten sys time;rewritten meval time
trigger-a-unbounded-lhs-2-once;4n;0.376;0.355;0.013;0.318329
trigger-a-unbounded-lhs-2-once;4l;0.647;0.625;0.014;0.590368
trigger-a-unbounded-lhs-2-once;4c;4.009;3.979;0.020;3.85809
trigger-a-unbounded-lhs-2-once;8n;0.976;0.952;0.014;0.875475
trigger-a-unbounded-lhs-2-once;8l;2.668;2.643;0.014;2.5845
trigger-a-unbounded-lhs-2-once;8c;32.144;32.066;0.064;31.4811
trigger-a-unbounded-lhs-2-once;baseline;0.090;0.073;0.008;0.061474
trigger-a-unbounded-lhs-2-once;2n;0.183;0.163;0.010;0.145804
trigger-a-unbounded-lhs-2-once;2l;0.221;0.200;0.012;0.181126
trigger-a-unbounded-lhs-2-once;2c;0.491;0.471;0.010;0.439769
trigger-a-unbounded-lhs-2-once;4n;0.373;0.354;0.010;0.3166
trigger-a-unbounded-lhs-2-once;4l;0.653;0.634;0.010;0.599559
trigger-a-unbounded-lhs-2-once;4c;4.010;3.956;0.023;3.83432
trigger-a-unbounded-lhs-2-once;8n;0.961;0.937;0.018;0.862239
trigger-a-unbounded-lhs-2-once;8l;2.651;2.626;0.015;2.5687
trigger-a-unbounded-lhs-2-once;8c;32.443;32.368;0.065;31.782
trigger-a-unbounded-lhs-2-once;baseline;0.095;0.076;0.009;0.064765
trigger-a-unbounded-lhs-2-once;2n;0.187;0.167;0.011;0.148448
trigger-a-unbounded-lhs-2-once;2l;0.227;0.207;0.012;0.189231
trigger-a-unbounded-lhs-2-once;2c;0.492;0.470;0.014;0.437676
trigger-a-unbounded-lhs-2-once;4n;0.373;0.354;0.014;0.317674
trigger-a-unbounded-lhs-2-once;4l;0.655;0.636;0.010;0.6015
trigger-a-unbounded-lhs-2-once;4c;4.000;3.971;0.020;3.84694
trigger-a-unbounded-lhs-2-once;8n;0.947;0.925;0.014;0.851056
trigger-a-unbounded-lhs-2-once;8l;2.603;2.579;0.018;2.52282
trigger-a-unbounded-lhs-2-once;8c;32.352;32.277;0.061;31.6869
trigger-a-unbounded-lhs-2-once;baseline;0.090;0.072;0.014;0.061239
trigger-a-unbounded-lhs-2-once;2n;0.187;0.167;0.011;0.148932
trigger-a-unbounded-lhs-2-once;2l;0.220;0.201;0.013;0.183635
trigger-a-unbounded-lhs-2-once;2c;0.489;0.468;0.014;0.435834
trigger-a-unbounded-lhs-2-once;4n;0.386;0.365;0.012;0.327016
trigger-a-unbounded-lhs-2-once;4l;0.648;0.629;0.013;0.595105
trigger-a-unbounded-lhs-2-once;4c;4.000;3.968;0.023;3.84403
trigger-a-unbounded-lhs-2-once;8n;0.954;0.931;0.018;0.855709
trigger-a-unbounded-lhs-2-once;8l;2.666;2.619;0.015;2.56207
trigger-a-unbounded-lhs-2-once;8c;32.222;32.127;0.068;31.5364
trigger-a-unbounded-lhs-2-since;baseline;0.109;0.091;0.012;0.079216
trigger-a-unbounded-lhs-2-since;2n;0.209;0.186;0.012;0.163581
trigger-a-unbounded-lhs-2-since;2l;0.261;0.239;0.011;0.217525
trigger-a-unbounded-lhs-2-since;2c;0.549;0.527;0.011;0.486674
trigger-a-unbounded-lhs-2-since;4n;0.485;0.460;0.015;0.419505
trigger-a-unbounded-lhs-2-since;4l;0.710;0.686;0.014;0.64931
trigger-a-unbounded-lhs-2-since;4c;4.394;4.359;0.022;4.20521
trigger-a-unbounded-lhs-2-since;8n;1.163;1.138;0.016;1.03584
trigger-a-unbounded-lhs-2-since;8l;2.736;2.708;0.016;2.63652
trigger-a-unbounded-lhs-2-since;8c;36.739;36.646;0.074;35.8418
trigger-a-unbounded-lhs-2-since;baseline;0.102;0.086;0.009;0.075282
trigger-a-unbounded-lhs-2-since;2n;0.198;0.179;0.015;0.158482
trigger-a-unbounded-lhs-2-since;2l;0.253;0.233;0.012;0.211638
trigger-a-unbounded-lhs-2-since;2c;0.541;0.521;0.010;0.482877
trigger-a-unbounded-lhs-2-since;4n;0.485;0.462;0.014;0.42328
trigger-a-unbounded-lhs-2-since;4l;0.711;0.690;0.016;0.652878
trigger-a-unbounded-lhs-2-since;4c;4.409;4.375;0.024;4.22339
trigger-a-unbounded-lhs-2-since;8n;1.124;1.100;0.014;1.00049
trigger-a-unbounded-lhs-2-since;8l;2.794;2.746;0.022;2.67527
trigger-a-unbounded-lhs-2-since;8c;36.385;36.293;0.083;35.4895
trigger-a-unbounded-lhs-2-since;baseline;0.107;0.090;0.009;0.077149
trigger-a-unbounded-lhs-2-since;2n;0.202;0.183;0.014;0.162008
trigger-a-unbounded-lhs-2-since;2l;0.242;0.224;0.009;0.202809
trigger-a-unbounded-lhs-2-since;2c;0.551;0.532;0.010;0.492688
trigger-a-unbounded-lhs-2-since;4n;0.488;0.468;0.012;0.42976
trigger-a-unbounded-lhs-2-since;4l;0.702;0.681;0.016;0.64441
trigger-a-unbounded-lhs-2-since;4c;4.396;4.362;0.023;4.21023
trigger-a-unbounded-lhs-2-since;8n;1.118;1.093;0.019;0.994746
trigger-a-unbounded-lhs-2-since;8l;2.770;2.746;0.016;2.67507
trigger-a-unbounded-lhs-2-since;8c;36.658;36.565;0.077;35.7614
trigger-a-unbounded-lhs-2-since;baseline;0.100;0.083;0.011;0.071089
trigger-a-unbounded-lhs-2-since;2n;0.200;0.179;0.012;0.158509
trigger-a-unbounded-lhs-2-since;2l;0.246;0.227;0.014;0.206522
trigger-a-unbounded-lhs-2-since;2c;0.539;0.517;0.014;0.478396
trigger-a-unbounded-lhs-2-since;4n;0.495;0.474;0.016;0.434489
trigger-a-unbounded-lhs-2-since;4l;0.713;0.692;0.012;0.652981
trigger-a-unbounded-lhs-2-since;4c;4.413;4.359;0.023;4.20863
trigger-a-unbounded-lhs-2-since;8n;1.120;1.097;0.019;0.998775
trigger-a-unbounded-lhs-2-since;8l;2.746;2.721;0.014;2.65045
trigger-a-unbounded-lhs-2-since;8c;36.425;36.336;0.078;35.5425
trigger-a-unbounded-lhs-2-since;baseline;0.104;0.084;0.011;0.071934
trigger-a-unbounded-lhs-2-since;2n;0.207;0.186;0.012;0.164813
trigger-a-unbounded-lhs-2-since;2l;0.247;0.229;0.010;0.207708
trigger-a-unbounded-lhs-2-since;2c;0.539;0.519;0.012;0.48099
trigger-a-unbounded-lhs-2-since;4n;0.477;0.456;0.013;0.417255
trigger-a-unbounded-lhs-2-since;4l;0.714;0.692;0.015;0.653874
trigger-a-unbounded-lhs-2-since;4c;4.394;4.362;0.021;4.2116
trigger-a-unbounded-lhs-2-since;8n;1.145;1.119;0.016;1.0186
trigger-a-unbounded-lhs-2-since;8l;2.748;2.721;0.021;2.64936
trigger-a-unbounded-lhs-2-since;8c;36.788;36.696;0.077;35.8908
trigger-a-unbounded-lhs-2-since;baseline;0.107;0.087;0.011;0.074105
trigger-a-unbounded-lhs-2-since;2n;0.199;0.179;0.011;0.159045
trigger-a-unbounded-lhs-2-since;2l;0.283;0.246;0.010;0.224185
trigger-a-unbounded-lhs-2-since;2c;0.541;0.519;0.016;0.480089
trigger-a-unbounded-lhs-2-since;4n;0.498;0.476;0.012;0.437953
trigger-a-unbounded-lhs-2-since;4l;0.711;0.690;0.011;0.652704
trigger-a-unbounded-lhs-2-since;4c;4.351;4.319;0.025;4.17041
trigger-a-unbounded-lhs-2-since;8n;1.160;1.136;0.018;1.03594
trigger-a-unbounded-lhs-2-since;8l;2.752;2.724;0.018;2.65253
trigger-a-unbounded-lhs-2-since;8c;36.749;36.659;0.079;35.8511
trigger-a-unbounded-lhs-2-since;baseline;0.105;0.087;0.011;0.074841
trigger-a-unbounded-lhs-2-since;2n;0.208;0.187;0.013;0.165169
trigger-a-unbounded-lhs-2-since;2l;0.239;0.220;0.015;0.199944
trigger-a-unbounded-lhs-2-since;2c;0.553;0.531;0.012;0.492253
trigger-a-unbounded-lhs-2-since;4n;0.472;0.453;0.011;0.415643
trigger-a-unbounded-lhs-2-since;4l;0.711;0.692;0.009;0.654979
trigger-a-unbounded-lhs-2-since;4c;4.410;4.376;0.027;4.22408
trigger-a-unbounded-lhs-2-since;8n;1.147;1.122;0.015;1.02211
trigger-a-unbounded-lhs-2-since;8l;2.752;2.728;0.017;2.65749
trigger-a-unbounded-lhs-2-since;8c;36.570;36.476;0.076;35.6791
trigger-a-unbounded-lhs-2-since;baseline;0.105;0.089;0.008;0.076669
trigger-a-unbounded-lhs-2-since;2n;0.206;0.187;0.010;0.165179
trigger-a-unbounded-lhs-2-since;2l;0.243;0.225;0.009;0.203632
trigger-a-unbounded-lhs-2-since;2c;0.567;0.547;0.011;0.507258
trigger-a-unbounded-lhs-2-since;4n;0.480;0.459;0.015;0.420239
trigger-a-unbounded-lhs-2-since;4l;0.699;0.677;0.014;0.639234
trigger-a-unbounded-lhs-2-since;4c;4.368;4.338;0.019;4.18872
trigger-a-unbounded-lhs-2-since;8n;1.143;1.119;0.014;1.01731
trigger-a-unbounded-lhs-2-since;8l;2.696;2.671;0.014;2.60056
trigger-a-unbounded-lhs-2-since;8c;36.488;36.394;0.076;35.5954
trigger-a-unbounded-lhs-2-since;baseline;0.105;0.088;0.008;0.075377
trigger-a-unbounded-lhs-2-since;2n;0.198;0.180;0.015;0.159243
trigger-a-unbounded-lhs-2-since;2l;0.246;0.227;0.014;0.206375
trigger-a-unbounded-lhs-2-since;2c;0.543;0.521;0.012;0.481749
trigger-a-unbounded-lhs-2-since;4n;0.487;0.467;0.011;0.427594
trigger-a-unbounded-lhs-2-since;4l;0.697;0.679;0.012;0.642096
trigger-a-unbounded-lhs-2-since;4c;4.357;4.324;0.026;4.17418
trigger-a-unbounded-lhs-2-since;8n;1.170;1.144;0.015;1.04363
trigger-a-unbounded-lhs-2-since;8l;2.789;2.765;0.016;2.69495
trigger-a-unbounded-lhs-2-since;8c;36.738;36.646;0.076;35.841
trigger-a-unbounded-lhs-2-since;baseline;0.111;0.093;0.009;0.080486
trigger-a-unbounded-lhs-2-since;2n;0.202;0.183;0.014;0.162171
trigger-a-unbounded-lhs-2-since;2l;0.236;0.217;0.014;0.196366
trigger-a-unbounded-lhs-2-since;2c;0.553;0.533;0.013;0.49308
trigger-a-unbounded-lhs-2-since;4n;0.491;0.471;0.011;0.431849
trigger-a-unbounded-lhs-2-since;4l;0.700;0.680;0.010;0.64378
trigger-a-unbounded-lhs-2-since;4c;4.413;4.379;0.024;4.22627
trigger-a-unbounded-lhs-2-since;8n;1.129;1.103;0.017;1.00403
trigger-a-unbounded-lhs-2-since;8l;2.706;2.682;0.014;2.61215
trigger-a-unbounded-lhs-2-since;8c;36.546;36.457;0.074;35.6479
