experiment;asymptotic;native real time;native user time;native sys time;native trigger time;native meval time
trigger-a-bounded-lhs-2-since;2l;0.471;0.450;0.011;0.191119;0.332459
trigger-a-bounded-lhs-2-since;2c;1.132;1.107;0.020;0.452756;0.792811
trigger-a-bounded-lhs-2-since;4n;1.252;1.224;0.019;0.490219;0.771827
trigger-a-bounded-lhs-2-since;4l;1.077;1.052;0.015;0.466956;0.802358
trigger-a-bounded-lhs-2-since;4c;6.310;6.258;0.045;3.09467;4.35129
trigger-a-bounded-lhs-2-since;8n;2.860;2.825;0.023;1.28915;1.8184
trigger-a-bounded-lhs-2-since;8l;2.472;2.438;0.023;1.18815;1.91446
trigger-a-bounded-lhs-2-since;8c;31.795;31.641;0.136;17.9632;22.5323
trigger-a-bounded-lhs-2-since;baseline;0.210;0.190;0.011;0.06909;0.13139
trigger-a-bounded-lhs-2-since;2n;0.496;0.473;0.014;0.167049;0.326308
trigger-a-bounded-lhs-2-since;2l;0.486;0.465;0.012;0.20043;0.346353
trigger-a-bounded-lhs-2-since;2c;1.154;1.130;0.016;0.461444;0.809015
trigger-a-bounded-lhs-2-since;4n;1.280;1.254;0.022;0.516796;0.799439
trigger-a-bounded-lhs-2-since;4l;1.098;1.073;0.015;0.487981;0.825759
trigger-a-bounded-lhs-2-since;4c;6.313;6.260;0.039;3.08752;4.35794
trigger-a-bounded-lhs-2-since;8n;2.911;2.853;0.028;1.30678;1.84127
trigger-a-bounded-lhs-2-since;8l;2.438;2.406;0.023;1.16948;1.88945
trigger-a-bounded-lhs-2-since;8c;32.024;31.868;0.142;18.1588;22.733
trigger-a-unbounded-lhs-2-historically;baseline;0.264;0.239;0.012;0.092027;0.17078
trigger-a-unbounded-lhs-2-historically;2n;0.637;0.613;0.013;0.231965;0.418908
trigger-a-unbounded-lhs-2-historically;2l;0.578;0.552;0.013;0.22513;0.411644
trigger-a-unbounded-lhs-2-historically;2c;1.408;1.373;0.022;0.556592;0.950918
trigger-a-unbounded-lhs-2-historically;4n;1.455;1.424;0.019;0.598838;0.911704
trigger-a-unbounded-lhs-2-historically;4l;1.277;1.246;0.018;0.555537;0.966382
trigger-a-unbounded-lhs-2-historically;4c;7.279;7.210;0.054;3.44057;4.78533
trigger-a-unbounded-lhs-2-historically;8n;3.396;3.352;0.029;1.51182;2.19554
trigger-a-unbounded-lhs-2-historically;8l;2.841;2.800;0.027;1.28779;2.22444
trigger-a-unbounded-lhs-2-historically;8c;36.061;35.836;0.213;19.7164;24.8928
trigger-a-unbounded-lhs-2-historically;baseline;0.283;0.261;0.014;0.10623;0.190607
trigger-a-unbounded-lhs-2-historically;2n;0.670;0.649;0.011;0.244187;0.444633
trigger-a-unbounded-lhs-2-historically;2l;0.569;0.547;0.012;0.224167;0.408805
trigger-a-unbounded-lhs-2-historically;2c;1.386;1.356;0.020;0.549198;0.9408
trigger-a-unbounded-lhs-2-historically;4n;1.443;1.412;0.020;0.594758;0.903246
trigger-a-unbounded-lhs-2-historically;4l;1.280;1.254;0.017;0.557981;0.972037
trigger-a-unbounded-lhs-2-historically;4c;7.377;7.310;0.057;3.51724;4.8806
trigger-a-unbounded-lhs-2-historically;8n;3.360;3.315;0.034;1.51221;2.14514
trigger-a-unbounded-lhs-2-historically;8l;2.862;2.824;0.026;1.29887;2.24428
trigger-a-unbounded-lhs-2-historically;8c;38.717;38.420;0.255;21.004;26.919
trigger-a-unbounded-lhs-2-historically;baseline;0.276;0.257;0.010;0.099711;0.184722
trigger-a-unbounded-lhs-2-historically;2n;0.652;0.629;0.014;0.239624;0.426244
trigger-a-unbounded-lhs-2-historically;2l;0.602;0.580;0.012;0.239847;0.435758
trigger-a-unbounded-lhs-2-historically;2c;1.524;1.494;0.020;0.620222;1.04568
trigger-a-unbounded-lhs-2-historically;4n;1.577;1.549;0.018;0.655721;0.995832
trigger-a-unbounded-lhs-2-historically;4l;1.397;1.367;0.020;0.613654;1.06486
trigger-a-unbounded-lhs-2-historically;4c;7.734;7.668;0.057;3.66427;5.10512
trigger-a-unbounded-lhs-2-historically;8n;3.538;3.497;0.031;1.58255;2.25958
trigger-a-unbounded-lhs-2-historically;8l;3.020;2.981;0.026;1.38499;2.37243
trigger-a-unbounded-lhs-2-historically;8c;37.313;37.090;0.204;20.2906;25.7202
trigger-a-unbounded-lhs-2-historically;baseline;0.254;0.234;0.015;0.09036;0.167338
trigger-a-unbounded-lhs-2-historically;2n;0.614;0.592;0.017;0.229305;0.402984
trigger-a-unbounded-lhs-2-historically;2l;0.869;0.574;0.017;0.23783;0.43207
trigger-a-unbounded-lhs-2-historically;2c;1.412;1.374;0.022;0.559944;0.955373
trigger-a-unbounded-lhs-2-historically;4n;1.478;1.447;0.021;0.61408;0.929045
trigger-a-unbounded-lhs-2-historically;4l;1.289;1.261;0.017;0.561529;0.978483
trigger-a-unbounded-lhs-2-historically;4c;7.386;7.319;0.057;3.51171;4.87258
trigger-a-unbounded-lhs-2-historically;8n;3.336;3.294;0.032;1.50495;2.13619
trigger-a-unbounded-lhs-2-historically;8l;2.818;2.779;0.027;1.27767;2.20617
trigger-a-unbounded-lhs-2-historically;8c;35.986;35.761;0.211;19.6661;24.8574
trigger-a-unbounded-lhs-2-historically;baseline;0.260;0.239;0.016;0.092059;0.17121
trigger-a-unbounded-lhs-2-historically;2n;0.611;0.589;0.011;0.22133;0.402122
trigger-a-unbounded-lhs-2-historically;2l;0.571;0.546;0.015;0.223643;0.408135
trigger-a-unbounded-lhs-2-historically;2c;1.384;1.354;0.019;0.55112;0.940007
trigger-a-unbounded-lhs-2-historically;4n;1.445;1.416;0.023;0.596925;0.90763
trigger-a-unbounded-lhs-2-historically;4l;1.292;1.264;0.017;0.563867;0.981428
trigger-a-unbounded-lhs-2-historically;4c;7.383;7.316;0.057;3.50631;4.88023
trigger-a-unbounded-lhs-2-historically;8n;3.329;3.287;0.033;1.49595;2.13007
trigger-a-unbounded-lhs-2-historically;8l;2.850;2.809;0.032;1.29708;2.23297
trigger-a-unbounded-lhs-2-historically;8c;36.198;35.975;0.213;19.5807;25.0968
trigger-a-unbounded-lhs-2-historically;baseline;0.252;0.232;0.016;0.089038;0.16587
trigger-a-unbounded-lhs-2-historically;2n;0.618;0.594;0.014;0.228042;0.403299
trigger-a-unbounded-lhs-2-historically;2l;0.580;0.557;0.018;0.229701;0.418441
trigger-a-unbounded-lhs-2-historically;2c;1.414;1.386;0.018;0.561084;0.959948
trigger-a-unbounded-lhs-2-historically;4n;1.428;1.397;0.021;0.582664;0.890499
trigger-a-unbounded-lhs-2-historically;4l;1.284;1.256;0.017;0.557806;0.972196
trigger-a-unbounded-lhs-2-historically;4c;7.361;7.297;0.049;3.47955;4.8464
trigger-a-unbounded-lhs-2-historically;8n;3.356;3.314;0.029;1.50598;2.14469
trigger-a-unbounded-lhs-2-historically;8l;2.859;2.818;0.031;1.29764;2.23873
trigger-a-unbounded-lhs-2-historically;8c;36.113;35.895;0.211;19.7577;24.9412
trigger-a-unbounded-lhs-2-historically;baseline;0.256;0.237;0.014;0.090993;0.169181
trigger-a-unbounded-lhs-2-historically;2n;0.604;0.583;0.016;0.221184;0.394511
trigger-a-unbounded-lhs-2-historically;2l;0.567;0.544;0.017;0.222373;0.406547
trigger-a-unbounded-lhs-2-historically;2c;1.412;1.381;0.021;0.570831;0.966647
trigger-a-unbounded-lhs-2-historically;4n;1.469;1.439;0.019;0.603682;0.920253
trigger-a-unbounded-lhs-2-historically;4l;1.293;1.266;0.017;0.568033;0.984602
trigger-a-unbounded-lhs-2-historically;4c;7.351;7.286;0.052;3.49135;4.85138
trigger-a-unbounded-lhs-2-historically;8n;3.394;3.329;0.037;1.51962;2.16307
trigger-a-unbounded-lhs-2-historically;8l;2.831;2.792;0.031;1.28872;2.21987
trigger-a-unbounded-lhs-2-historically;8c;36.150;35.927;0.207;19.8142;24.9759
trigger-a-unbounded-lhs-2-historically;baseline;0.257;0.236;0.012;0.08976;0.169
trigger-a-unbounded-lhs-2-historically;2n;0.608;0.587;0.011;0.227378;0.39907
trigger-a-unbounded-lhs-2-historically;2l;0.578;0.554;0.019;0.227376;0.414885
trigger-a-unbounded-lhs-2-historically;2c;1.411;1.380;0.020;0.563528;0.960276
trigger-a-unbounded-lhs-2-historically;4n;1.463;1.432;0.020;0.605017;0.918229
trigger-a-unbounded-lhs-2-historically;4l;1.284;1.256;0.017;0.55645;0.973546
trigger-a-unbounded-lhs-2-historically;4c;7.444;7.378;0.053;3.55807;4.92464
trigger-a-unbounded-lhs-2-historically;8n;3.372;3.331;0.036;1.51776;2.15763
trigger-a-unbounded-lhs-2-historically;8l;2.865;2.815;0.029;1.305;2.24002
trigger-a-unbounded-lhs-2-historically;8c;36.328;36.105;0.207;19.8831;25.0945
trigger-a-unbounded-lhs-2-historically;baseline;0.257;0.237;0.010;0.091081;0.169714
trigger-a-unbounded-lhs-2-historically;2n;0.618;0.596;0.012;0.224786;0.402058
trigger-a-unbounded-lhs-2-historically;2l;0.566;0.544;0.012;0.223248;0.406527
trigger-a-unbounded-lhs-2-historically;2c;1.398;1.370;0.019;0.564626;0.955784
trigger-a-unbounded-lhs-2-historically;4n;1.453;1.424;0.023;0.602981;0.913979
trigger-a-unbounded-lhs-2-historically;4l;1.267;1.240;0.016;0.550219;0.962042
trigger-a-unbounded-lhs-2-historically;4c;7.374;7.307;0.051;3.49144;4.85246
trigger-a-unbounded-lhs-2-historically;8n;3.344;3.302;0.029;1.49831;2.13518
trigger-a-unbounded-lhs-2-historically;8l;2.858;2.819;0.030;1.302;2.24178
trigger-a-unbounded-lhs-2-historically;8c;36.132;35.908;0.213;19.7835;24.9626
trigger-a-unbounded-lhs-2-historically;baseline;0.259;0.239;0.015;0.090621;0.172365
trigger-a-unbounded-lhs-2-historically;2n;0.619;0.597;0.012;0.228918;0.405537
trigger-a-unbounded-lhs-2-historically;2l;0.569;0.548;0.012;0.226461;0.410922
trigger-a-unbounded-lhs-2-historically;2c;1.415;1.384;0.024;0.563795;0.963475
trigger-a-unbounded-lhs-2-historically;4n;1.477;1.448;0.018;0.609672;0.926566
trigger-a-unbounded-lhs-2-historically;4l;1.284;1.255;0.018;0.557913;0.974464
trigger-a-unbounded-lhs-2-historically;4c;7.358;7.289;0.055;3.51387;4.87013
trigger-a-unbounded-lhs-2-historically;8n;3.381;3.339;0.037;1.51881;2.15803
trigger-a-unbounded-lhs-2-historically;8l;2.826;2.789;0.026;1.27865;2.21438
trigger-a-unbounded-lhs-2-historically;8c;36.041;35.815;0.212;19.6612;24.855
trigger-a-unbounded-lhs-2-once;baseline;0.198;0.177;0.009;0.072918;0.128482
trigger-a-unbounded-lhs-2-once;2n;0.470;0.446;0.013;0.169556;0.320441
trigger-a-unbounded-lhs-2-once;2l;0.436;0.412;0.013;0.192233;0.313086
trigger-a-unbounded-lhs-2-once;2c;1.075;1.043;0.019;0.450466;0.778845
trigger-a-unbounded-lhs-2-once;4n;1.157;1.120;0.023;0.495759;0.763787
trigger-a-unbounded-lhs-2-once;4l;0.996;0.969;0.015;0.470946;0.759187
trigger-a-unbounded-lhs-2-once;4c;5.836;5.779;0.046;2.91393;4.14078
trigger-a-unbounded-lhs-2-once;8n;2.934;2.885;0.032;1.34812;1.87649
trigger-a-unbounded-lhs-2-once;8l;2.564;2.519;0.031;1.32096;2.01055
trigger-a-unbounded-lhs-2-once;8c;28.926;28.741;0.170;16.5517;20.5257
trigger-a-unbounded-lhs-2-once;baseline;0.194;0.174;0.013;0.070526;0.125049
trigger-a-unbounded-lhs-2-once;2n;0.468;0.446;0.012;0.170922;0.321831
trigger-a-unbounded-lhs-2-once;2l;0.433;0.413;0.010;0.19287;0.313235
trigger-a-unbounded-lhs-2-once;2c;1.072;1.045;0.017;0.458781;0.78435
trigger-a-unbounded-lhs-2-once;4n;1.105;1.080;0.015;0.472086;0.733663
trigger-a-unbounded-lhs-2-once;4l;1.006;0.981;0.014;0.473474;0.765268
trigger-a-unbounded-lhs-2-once;4c;5.894;5.839;0.049;2.9445;4.18617
trigger-a-unbounded-lhs-2-once;8n;2.565;2.530;0.023;1.18121;1.64278
trigger-a-unbounded-lhs-2-once;8l;2.302;2.267;0.025;1.18593;1.80587
trigger-a-unbounded-lhs-2-once;8c;28.581;28.414;0.154;16.3874;20.3434
trigger-a-unbounded-lhs-2-once;baseline;0.193;0.174;0.014;0.072176;0.126604
trigger-a-unbounded-lhs-2-once;2n;0.458;0.437;0.016;0.165854;0.31508
trigger-a-unbounded-lhs-2-once;2l;0.426;0.407;0.013;0.190965;0.309548
trigger-a-unbounded-lhs-2-once;2c;1.073;1.046;0.015;0.45072;0.780936
trigger-a-unbounded-lhs-2-once;4n;1.118;1.089;0.018;0.481407;0.742013
trigger-a-unbounded-lhs-2-once;4l;1.034;0.986;0.016;0.483051;0.773694
trigger-a-unbounded-lhs-2-once;4c;5.802;5.748;0.040;2.88884;4.11047
trigger-a-unbounded-lhs-2-once;8n;2.583;2.547;0.027;1.19942;1.65774
trigger-a-unbounded-lhs-2-once;8l;2.302;2.269;0.022;1.19107;1.80988
trigger-a-unbounded-lhs-2-once;8c;28.525;28.357;0.162;16.3339;20.3019
trigger-a-unbounded-lhs-2-once;baseline;0.212;0.192;0.010;0.079133;0.139352
trigger-a-unbounded-lhs-2-once;2n;0.465;0.444;0.011;0.167496;0.31964
trigger-a-unbounded-lhs-2-once;2l;0.436;0.412;0.015;0.192548;0.313039
trigger-a-unbounded-lhs-2-once;2c;1.091;1.062;0.020;0.459546;0.791162
trigger-a-unbounded-lhs-2-once;4n;1.085;1.060;0.015;0.454675;0.714418
trigger-a-unbounded-lhs-2-once;4l;0.995;0.970;0.015;0.464856;0.76019
trigger-a-unbounded-lhs-2-once;4c;5.820;5.764;0.049;2.89849;4.12589
trigger-a-unbounded-lhs-2-once;8n;2.618;2.582;0.029;1.21415;1.67974
trigger-a-unbounded-lhs-2-once;8l;2.347;2.310;0.026;1.21334;1.83918
trigger-a-unbounded-lhs-2-once;8c;28.675;28.507;0.159;16.4284;20.4134
trigger-a-unbounded-lhs-2-once;baseline;0.199;0.180;0.009;0.074299;0.130892
trigger-a-unbounded-lhs-2-once;2n;0.463;0.443;0.011;0.167176;0.319319
trigger-a-unbounded-lhs-2-once;2l;0.430;0.407;0.014;0.189052;0.30795
trigger-a-unbounded-lhs-2-once;2c;1.070;1.041;0.020;0.452048;0.778408
trigger-a-unbounded-lhs-2-once;4n;1.102;1.077;0.014;0.467185;0.727662
trigger-a-unbounded-lhs-2-once;4l;0.991;0.967;0.015;0.466817;0.75576
trigger-a-unbounded-lhs-2-once;4c;5.754;5.699;0.048;2.83722;4.06369
trigger-a-unbounded-lhs-2-once;8n;2.614;2.575;0.029;1.20434;1.66775
trigger-a-unbounded-lhs-2-once;8l;2.305;2.273;0.021;1.18971;1.81096
trigger-a-unbounded-lhs-2-once;8c;28.602;28.428;0.158;16.381;20.3462
trigger-a-unbounded-lhs-2-once;baseline;0.195;0.177;0.010;0.072793;0.128108
trigger-a-unbounded-lhs-2-once;2n;0.465;0.444;0.012;0.169372;0.319667
trigger-a-unbounded-lhs-2-once;2l;0.442;0.421;0.011;0.195724;0.319218
trigger-a-unbounded-lhs-2-once;2c;1.069;1.042;0.018;0.453602;0.779975
trigger-a-unbounded-lhs-2-once;4n;1.133;1.107;0.020;0.479523;0.749185
trigger-a-unbounded-lhs-2-once;4l;0.991;0.966;0.019;0.469239;0.755974
trigger-a-unbounded-lhs-2-once;4c;5.820;5.765;0.045;2.89724;4.13143
trigger-a-unbounded-lhs-2-once;8n;2.591;2.557;0.026;1.19789;1.65978
trigger-a-unbounded-lhs-2-once;8l;2.328;2.293;0.022;1.20558;1.83036
trigger-a-unbounded-lhs-2-once;8c;28.612;28.441;0.156;16.3981;20.3553
trigger-a-unbounded-lhs-2-once;baseline;0.199;0.176;0.014;0.072517;0.127168
trigger-a-unbounded-lhs-2-once;2n;0.467;0.446;0.011;0.172064;0.322698
trigger-a-unbounded-lhs-2-once;2l;0.440;0.418;0.012;0.193461;0.317536
trigger-a-unbounded-lhs-2-once;2c;1.070;1.043;0.017;0.452782;0.780551
trigger-a-unbounded-lhs-2-once;4n;1.108;1.083;0.020;0.471735;0.734686
trigger-a-unbounded-lhs-2-once;4l;0.988;0.963;0.016;0.465538;0.751004
trigger-a-unbounded-lhs-2-once;4c;5.823;5.770;0.045;2.91042;4.13553
trigger-a-unbounded-lhs-2-once;8n;2.569;2.535;0.023;1.18607;1.64399
trigger-a-unbounded-lhs-2-once;8l;2.318;2.281;0.024;1.19304;1.81764
trigger-a-unbounded-lhs-2-once;8c;28.652;28.475;0.160;16.4244;20.3901
trigger-a-unbounded-lhs-2-once;baseline;0.205;0.182;0.018;0.074958;0.132096
trigger-a-unbounded-lhs-2-once;2n;0.458;0.439;0.010;0.167696;0.317036
trigger-a-unbounded-lhs-2-once;2l;0.433;0.411;0.016;0.195082;0.314118
trigger-a-unbounded-lhs-2-once;2c;1.059;1.033;0.017;0.449548;0.773034
trigger-a-unbounded-lhs-2-once;4n;1.109;1.082;0.022;0.474113;0.736254
trigger-a-unbounded-lhs-2-once;4l;0.975;0.951;0.014;0.460603;0.744039
trigger-a-unbounded-lhs-2-once;4c;5.835;5.782;0.044;2.89666;4.13642
trigger-a-unbounded-lhs-2-once;8n;2.585;2.548;0.025;1.18204;1.65036
trigger-a-unbounded-lhs-2-once;8l;2.299;2.265;0.023;1.18979;1.80634
trigger-a-unbounded-lhs-2-once;8c;28.502;28.333;0.150;16.3163;20.259
trigger-a-unbounded-lhs-2-once;baseline;0.193;0.172;0.013;0.071064;0.124589
trigger-a-unbounded-lhs-2-once;2n;0.461;0.440;0.016;0.168871;0.318762
trigger-a-unbounded-lhs-2-once;2l;0.427;0.408;0.010;0.19218;0.310685
trigger-a-unbounded-lhs-2-once;2c;1.070;1.041;0.019;0.449912;0.776978
trigger-a-unbounded-lhs-2-once;4n;1.117;1.091;0.020;0.47478;0.739748
trigger-a-unbounded-lhs-2-once;4l;0.986;0.961;0.015;0.462663;0.750344
trigger-a-unbounded-lhs-2-once;4c;5.765;5.709;0.043;2.87111;4.08624
trigger-a-unbounded-lhs-2-once;8n;2.603;2.545;0.033;1.19454;1.65308
trigger-a-unbounded-lhs-2-once;8l;2.299;2.267;0.023;1.18582;1.80391
trigger-a-unbounded-lhs-2-once;8c;28.859;28.673;0.163;16.5201;20.5185
trigger-a-unbounded-lhs-2-once;baseline;0.197;0.176;0.013;0.071818;0.126793
trigger-a-unbounded-lhs-2-once;2n;0.459;0.438;0.016;0.168966;0.316973
trigger-a-unbounded-lhs-2-once;2l;0.425;0.403;0.013;0.187738;0.305958
trigger-a-unbounded-lhs-2-once;2c;1.057;1.032;0.016;0.446615;0.771731
trigger-a-unbounded-lhs-2-once;4n;1.107;1.081;0.020;0.468575;0.731557
trigger-a-unbounded-lhs-2-once;4l;0.983;0.959;0.014;0.463773;0.74795
trigger-a-unbounded-lhs-2-once;4c;5.817;5.763;0.048;2.9157;4.13519
trigger-a-unbounded-lhs-2-once;8n;2.560;2.525;0.029;1.18125;1.6397
trigger-a-unbounded-lhs-2-once;8l;2.306;2.274;0.021;1.18008;1.80324
trigger-a-unbounded-lhs-2-once;8c;28.532;28.366;0.152;16.31;20.2833
trigger-a-unbounded-lhs-2-since;baseline;0.230;0.207;0.013;0.081218;0.147979
trigger-a-unbounded-lhs-2-since;2n;0.549;0.523;0.015;0.196205;0.366862
trigger-a-unbounded-lhs-2-since;2l;0.512;0.487;0.014;0.201129;0.362658
trigger-a-unbounded-lhs-2-since;2c;1.246;1.214;0.021;0.493562;0.879509
trigger-a-unbounded-lhs-2-since;4n;1.317;1.285;0.020;0.553037;0.85168
trigger-a-unbounded-lhs-2-since;4l;1.134;1.104;0.016;0.507378;0.854419
trigger-a-unbounded-lhs-2-since;4c;6.533;6.473;0.047;3.14596;4.41731
trigger-a-unbounded-lhs-2-since;8n;2.969;2.915;0.033;1.34534;1.89505
trigger-a-unbounded-lhs-2-since;8l;2.552;2.513;0.026;1.23889;1.99448
trigger-a-unbounded-lhs-2-since;8c;32.259;32.063;0.186;17.9227;22.5375
trigger-a-unbounded-lhs-2-since;baseline;0.227;0.205;0.015;0.080028;0.146195
trigger-a-unbounded-lhs-2-since;2n;0.548;0.525;0.012;0.201093;0.36888
trigger-a-unbounded-lhs-2-since;2l;0.498;0.477;0.011;0.201122;0.35483
trigger-a-unbounded-lhs-2-since;2c;1.232;1.204;0.019;0.492322;0.871716
trigger-a-unbounded-lhs-2-since;4n;1.293;1.264;0.020;0.543354;0.840162
trigger-a-unbounded-lhs-2-since;4l;1.112;1.087;0.016;0.499639;0.841784
trigger-a-unbounded-lhs-2-since;4c;6.518;6.464;0.041;3.14354;4.40799
trigger-a-unbounded-lhs-2-since;8n;2.935;2.896;0.027;1.34481;1.89151
trigger-a-unbounded-lhs-2-since;8l;2.543;2.507;0.029;1.24036;1.99293
trigger-a-unbounded-lhs-2-since;8c;32.361;32.168;0.176;18.0225;22.6303
trigger-a-unbounded-lhs-2-since;baseline;0.228;0.205;0.016;0.079707;0.145905
trigger-a-unbounded-lhs-2-since;2n;0.541;0.520;0.012;0.193859;0.363914
trigger-a-unbounded-lhs-2-since;2l;0.498;0.476;0.012;0.199141;0.352781
trigger-a-unbounded-lhs-2-since;2c;1.240;1.212;0.022;0.496118;0.877047
trigger-a-unbounded-lhs-2-since;4n;1.293;1.264;0.018;0.542508;0.838147
trigger-a-unbounded-lhs-2-since;4l;1.170;1.121;0.023;0.515882;0.868171
trigger-a-unbounded-lhs-2-since;4c;6.503;6.448;0.041;3.14343;4.40187
trigger-a-unbounded-lhs-2-since;8n;3.022;2.984;0.029;1.36801;1.96117
trigger-a-unbounded-lhs-2-since;8l;2.603;2.565;0.028;1.26772;2.03652
trigger-a-unbounded-lhs-2-since;8c;32.303;32.112;0.179;17.9421;22.5599
trigger-a-unbounded-lhs-2-since;baseline;0.226;0.206;0.015;0.081145;0.147187
trigger-a-unbounded-lhs-2-since;2n;0.552;0.529;0.013;0.201887;0.371571
trigger-a-unbounded-lhs-2-since;2l;0.494;0.473;0.012;0.195581;0.349388
trigger-a-unbounded-lhs-2-since;2c;1.229;1.201;0.021;0.492207;0.870098
trigger-a-unbounded-lhs-2-since;4n;1.264;1.236;0.017;0.521823;0.813424
trigger-a-unbounded-lhs-2-since;4l;1.113;1.087;0.020;0.498353;0.841111
trigger-a-unbounded-lhs-2-since;4c;6.468;6.412;0.044;3.12886;4.37989
trigger-a-unbounded-lhs-2-since;8n;2.980;2.942;0.026;1.36874;1.92763
trigger-a-unbounded-lhs-2-since;8l;2.547;2.490;0.027;1.22462;1.97564
trigger-a-unbounded-lhs-2-since;8c;32.389;32.199;0.174;17.9876;22.6531
trigger-a-unbounded-lhs-2-since;baseline;0.225;0.205;0.009;0.082708;0.147941
trigger-a-unbounded-lhs-2-since;2n;0.554;0.532;0.012;0.201472;0.372355
trigger-a-unbounded-lhs-2-since;2l;0.496;0.474;0.013;0.197639;0.35013
trigger-a-unbounded-lhs-2-since;2c;1.219;1.193;0.020;0.486423;0.863863
trigger-a-unbounded-lhs-2-since;4n;1.297;1.268;0.019;0.54304;0.840796
trigger-a-unbounded-lhs-2-since;4l;1.131;1.103;0.017;0.507721;0.852571
trigger-a-unbounded-lhs-2-since;4c;6.470;6.414;0.046;3.12419;4.38142
trigger-a-unbounded-lhs-2-since;8n;2.957;2.917;0.028;1.34785;1.90013
trigger-a-unbounded-lhs-2-since;8l;2.555;2.519;0.024;1.24289;2.00265
trigger-a-unbounded-lhs-2-since;8c;32.432;32.235;0.177;18.0215;22.6525
trigger-a-unbounded-lhs-2-since;baseline;0.231;0.212;0.011;0.085851;0.153234
trigger-a-unbounded-lhs-2-since;2n;0.537;0.515;0.013;0.192382;0.360218
trigger-a-unbounded-lhs-2-since;2l;0.496;0.473;0.012;0.200691;0.351933
trigger-a-unbounded-lhs-2-since;2c;1.257;1.230;0.021;0.500415;0.889644
trigger-a-unbounded-lhs-2-since;4n;1.311;1.280;0.020;0.549679;0.846979
trigger-a-unbounded-lhs-2-since;4l;1.109;1.084;0.016;0.495348;0.836129
trigger-a-unbounded-lhs-2-since;4c;6.532;6.457;0.048;3.16045;4.41714
trigger-a-unbounded-lhs-2-since;8n;2.978;2.940;0.026;1.35418;1.91228
trigger-a-unbounded-lhs-2-since;8l;2.531;2.493;0.026;1.22342;1.97723
trigger-a-unbounded-lhs-2-since;8c;32.444;32.255;0.177;18.1072;22.7257
trigger-a-unbounded-lhs-2-since;baseline;0.361;0.341;0.012;0.126333;0.239428
trigger-a-unbounded-lhs-2-since;2n;0.650;0.623;0.015;0.20736;0.421676
trigger-a-unbounded-lhs-2-since;2l;0.496;0.475;0.012;0.199624;0.35186
trigger-a-unbounded-lhs-2-since;2c;1.240;1.211;0.019;0.493149;0.875234
trigger-a-unbounded-lhs-2-since;4n;1.314;1.287;0.017;0.548582;0.848851
trigger-a-unbounded-lhs-2-since;4l;1.123;1.096;0.016;0.505452;0.849289
trigger-a-unbounded-lhs-2-since;4c;6.472;6.416;0.048;3.12232;4.38094
trigger-a-unbounded-lhs-2-since;8n;2.998;2.959;0.034;1.37765;1.93315
trigger-a-unbounded-lhs-2-since;8l;2.589;2.533;0.027;1.24711;2.01243
trigger-a-unbounded-lhs-2-since;8c;32.486;32.290;0.183;18.0419;22.6818
trigger-a-unbounded-lhs-2-since;baseline;0.224;0.205;0.015;0.081164;0.147392
trigger-a-unbounded-lhs-2-since;2n;0.548;0.525;0.018;0.199601;0.368474
trigger-a-unbounded-lhs-2-since;2l;0.501;0.477;0.015;0.195467;0.354263
trigger-a-unbounded-lhs-2-since;2c;1.232;1.206;0.015;0.48968;0.871636
trigger-a-unbounded-lhs-2-since;4n;1.293;1.265;0.017;0.544152;0.83955
trigger-a-unbounded-lhs-2-since;4l;1.113;1.088;0.015;0.500412;0.842193
trigger-a-unbounded-lhs-2-since;4c;6.490;6.434;0.044;3.15369;4.40763
trigger-a-unbounded-lhs-2-since;8n;2.950;2.912;0.032;1.34744;1.89894
trigger-a-unbounded-lhs-2-since;8l;2.544;2.507;0.028;1.22943;1.98691
trigger-a-unbounded-lhs-2-since;8c;32.471;32.283;0.176;18.0496;22.7164
trigger-a-unbounded-lhs-2-since;baseline;0.231;0.209;0.016;0.081564;0.148919
trigger-a-unbounded-lhs-2-since;2n;0.543;0.521;0.012;0.196724;0.364973
trigger-a-unbounded-lhs-2-since;2l;0.504;0.482;0.014;0.200727;0.356314
trigger-a-unbounded-lhs-2-since;2c;1.250;1.223;0.021;0.498677;0.884535
trigger-a-unbounded-lhs-2-since;4n;1.306;1.279;0.017;0.543601;0.842763
trigger-a-unbounded-lhs-2-since;4l;1.130;1.105;0.014;0.511176;0.856243
trigger-a-unbounded-lhs-2-since;4c;6.527;6.463;0.046;3.16955;4.41732
trigger-a-unbounded-lhs-2-since;8n;2.978;2.940;0.026;1.35573;1.90815
trigger-a-unbounded-lhs-2-since;8l;2.542;2.505;0.029;1.21006;1.98954
